   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  255     2.507     119.849838      -1.296520       2.664200      5.00      5.00   154.340    83.494    19.712   -115.00     10.00    0
  256     2.472     119.848282      -1.251330       2.664200      5.00      5.00   157.727    82.686    23.709   -110.00     10.00    0
  257     2.347     119.846710      -1.206140       2.664200      5.00      5.00   162.274    82.916    26.910   -105.00     10.00    0
  258     2.280     119.845207      -1.160950       2.664200      5.00      5.00   166.255    86.044    29.637   -100.00     10.00    0
  259     2.284     119.843643      -1.115760       2.664200      5.00      5.00   347.866    87.430   -30.333    -95.00     10.00    0
  260     2.373     119.842072      -1.070570       2.664200      5.00      5.00   345.811    75.639   -27.183    -90.00     10.00    0
  261     2.621     119.840500      -1.025380       2.664200      5.00      5.00   341.413    64.237   -25.284    -85.00     10.00    0
  262     2.931     119.838928      -0.980190       2.664200      5.00      5.00   337.003    57.959   -26.777    -80.00     10.00    0
  263     3.243     119.837357      -0.934990       2.664200      5.00      5.00   333.768    55.669   -27.794    -75.00     10.00    0
  264     3.496     119.835793      -0.889800       2.664200      5.00      5.00   333.358    57.889   -25.115    -70.00     10.00    0
  265     3.633     119.834221      -0.844610       2.664200      5.00      5.00   336.332    67.004   -15.363    -65.00     10.00    0
  266     3.761     119.832657      -0.799420       2.664200      5.00      5.00   338.588    79.089    -4.282    -60.00     10.00    0
  267     3.866     119.831093      -0.754230       2.664200      5.00      5.00   339.614    87.310     3.489    -55.00     10.00    0
  268     3.881     119.829521      -0.709040       2.664200      5.00      5.00   340.700    89.418     7.214    -50.00     10.00    0
  269     3.766     119.827950      -0.663850       2.664200      5.00      5.00   342.648    86.972     7.174    -45.00     10.00    0
  270     3.606     119.826378      -0.618660       2.664200      5.00      5.00   345.390    80.797     3.939    -40.00     10.00    0
  271     3.474     119.824806      -0.573470       2.664200      5.00      5.00   348.588    72.949    -0.256    -35.00     10.00    0
  272     3.438     119.823242      -0.528280       2.664200      5.00      5.00   351.506    65.538    -4.228    -30.00     10.00    0
  273     3.464     119.821671      -0.483090       2.664200      5.00      5.00   353.500    61.914    -7.107    -25.00     10.00    0
  274     3.488     119.820099      -0.437900       2.664200      5.00      5.00   354.483    62.246   -10.013    -20.00     10.00    0
  275     3.526     119.818527      -0.392700       2.664200      5.00      5.00   355.257    65.338   -12.924    -15.00     10.00    0
  276     3.598     119.816963      -0.347510       2.664200      5.00      5.00   356.090    68.317   -15.282    -10.00     10.00    0
  277     3.632     119.815399      -0.302320       2.664200      5.00      5.00   356.949    70.703   -16.701     -5.00     10.00    0
  278     3.546     119.813828      -0.257130       2.664200      5.00      5.00   357.733    71.965   -17.663      0.00     10.00    0
  279     3.286     119.812263      -0.211940       2.664200      5.00      5.00   358.336    72.379   -18.228      5.00     10.00    0
  280     2.846     119.810692      -0.166750       2.664200      5.00      5.00   358.290    70.880   -18.702     10.00     10.00    0
  281     2.315     119.809128      -0.121560       2.664200      5.00      5.00   356.749    66.362   -18.731     15.00     10.00    0
  282     1.802     119.807564      -0.076370       2.664200      5.00      5.00   350.504    54.757   -17.236     20.00     10.00    0
  283     1.501     119.806000      -0.031180       2.664200      5.00      5.00   337.280    35.730   -14.859     25.00     10.00    0
  284     1.390     119.804428       0.014020       2.664200      5.00      5.00   320.888    23.737   -23.222     30.00     10.00    0
  285     1.274     119.802856       0.059210       2.664200      5.00      5.00    75.606    79.801   -99.262     35.00     10.00    1
  286     1.110     119.801300       0.104400       2.664200      5.00      5.00   216.296    12.024  -141.941     40.00     10.00    0
  287     0.854     119.799728       0.149590       2.664200      5.00      5.00   189.406    34.210   167.169     45.00     10.00    0
  288     0.500     119.798172       0.194780       2.664200      5.00      5.00   192.617    47.412   153.178     50.00     10.00    0
