   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  255     2.672     119.849838      -1.296520       2.664200      5.00      5.00   204.954    81.572    47.356   -115.00     10.00    0
  256     2.389     119.848282      -1.251330       2.664200      5.00      5.00   202.367    80.700    50.079   -110.00     10.00    0
  257     1.903     119.846710      -1.206140       2.664200      5.00      5.00   191.189    83.229    44.479   -105.00     10.00    0
  258     1.928     119.845207      -1.160950       2.664200      5.00      5.00   346.041    61.308     4.466   -100.00     10.00    0
  259     2.297     119.843643      -1.115760       2.664200      5.00      5.00   339.649    75.460     5.946    -95.00     10.00    0
  260     2.819     119.842072      -1.070570       2.664200      5.00      5.00   336.935    87.606     3.879    -90.00     10.00    0
  261     3.228     119.840500      -1.025380       2.664200      5.00      5.00   157.758    85.228    -1.518    -85.00     10.00    0
  262     3.439     119.838928      -0.980190       2.664200      5.00      5.00   160.996    85.511     2.717    -80.00     10.00    0
  263     3.452     119.837357      -0.934990       2.664200      5.00      5.00   345.594    89.401    -8.369    -75.00     10.00    0
  264     3.545     119.835793      -0.889800       2.664200      5.00      5.00   350.178    82.871   -13.869    -70.00     10.00    0
  265     3.809     119.834221      -0.844610       2.664200      5.00      5.00   351.531    75.682   -16.859    -65.00     10.00    0
  266     4.114     119.832657      -0.799420       2.664200      5.00      5.00   349.478    68.212   -15.269    -60.00     10.00    0
  267     4.269     119.831093      -0.754230       2.664200      5.00      5.00   346.525    66.637   -14.008    -55.00     10.00    0
  268     4.339     119.829521      -0.709040       2.664200      5.00      5.00   343.581    68.580   -12.892    -50.00     10.00    0
  269     4.297     119.827950      -0.663850       2.664200      5.00      5.00   341.748    71.981   -10.976    -45.00     10.00    0
  270     4.133     119.826378      -0.618660       2.664200      5.00      5.00   341.085    75.710    -8.246    -40.00     10.00    0
  271     4.007     119.824806      -0.573470       2.664200      5.00      5.00   339.937    70.938   -13.616    -35.00     10.00    0
  272     4.015     119.823242      -0.528280       2.664200      5.00      5.00   338.345    63.058   -21.007    -30.00     10.00    0
  273     4.018     119.821671      -0.483090       2.664200      5.00      5.00   340.235    59.565   -21.556    -25.00     10.00    0
  274     4.037     119.820099      -0.437900       2.664200      5.00      5.00   344.781    59.998   -18.455    -20.00     10.00    0
  275     4.271     119.818527      -0.392700       2.664200      5.00      5.00   348.754    63.307   -16.508    -15.00     10.00    0
  276     4.623     119.816963      -0.347510       2.664200      5.00      5.00   351.138    65.811   -16.294    -10.00     10.00    0
  277     4.996     119.815399      -0.302320       2.664200      5.00      5.00   351.408    65.170   -18.216     -5.00     10.00    0
  278     5.129     119.813828      -0.257130       2.664200      5.00      5.00   350.527    63.396   -21.156      0.00     10.00    0
  279     4.825     119.812263      -0.211940       2.664200      5.00      5.00   350.034    62.408   -23.209      5.00     10.00    0
  280     4.009     119.810692      -0.166750       2.664200      5.00      5.00   349.953    61.029   -23.690     10.00     10.00    0
  281     2.940     119.809128      -0.121560       2.664200      5.00      5.00   348.889    54.142   -19.153     15.00     10.00    0
  282     2.220     119.807564      -0.076370       2.664200      5.00      5.00   344.411    34.871    -8.944     20.00     10.00    0
  283     1.837     119.806000      -0.031180       2.664200      5.00      5.00   343.241    22.252    -9.236     25.00     10.00    0
  284     1.551     119.804428       0.014020       2.664200      5.00      5.00   328.742     6.925   -38.448     30.00     10.00    0
  285     1.320     119.802856       0.059210       2.664200      5.00      5.00   216.296    25.842  -179.665     35.00     10.00    0
  286     1.056     119.801300       0.104400       2.664200      5.00      5.00   321.264    82.527    38.184     40.00     10.00    0
  287     0.863     119.799728       0.149590       2.664200      5.00      5.00   140.119    87.262   -21.436     45.00     10.00    0
  288     0.584     119.798172       0.194780       2.664200      5.00      5.00   136.860    71.291   -26.075     50.00     10.00    0
