   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  255     1.325     119.849838      -1.296520       2.664200      5.00      5.00   348.045    81.185     1.186   -115.00     10.00    0
  256     1.346     119.848282      -1.251330       2.664200      5.00      5.00   160.163    88.675    -8.868   -110.00     10.00    0
  257     1.566     119.846710      -1.206140       2.664200      5.00      5.00   152.831    77.292   -13.821   -105.00     10.00    0
  258     1.822     119.845207      -1.160950       2.664200      5.00      5.00   150.141    72.979   -17.213   -100.00     10.00    0
  259     1.957     119.843643      -1.115760       2.664200      5.00      5.00   152.421    74.725   -17.321    -95.00     10.00    0
  260     2.047     119.842072      -1.070570       2.664200      5.00      5.00   158.420    79.244   -13.726    -90.00     10.00    0
  261     2.178     119.840500      -1.025380       2.664200      5.00      5.00   166.091    85.650    -4.354    -85.00     10.00    0
  262     2.489     119.838928      -0.980190       2.664200      5.00      5.00   351.235    87.773    -5.237    -80.00     10.00    0
  263     2.938     119.837357      -0.934990       2.664200      5.00      5.00   352.949    82.038   -12.554    -75.00     10.00    0
  264     3.393     119.835793      -0.889800       2.664200      5.00      5.00   352.569    77.191   -16.902    -70.00     10.00    0
  265     3.757     119.834221      -0.844610       2.664200      5.00      5.00   351.793    74.045   -20.204    -65.00     10.00    0
  266     3.921     119.832657      -0.799420       2.664200      5.00      5.00   351.338    72.408   -20.410    -60.00     10.00    0
  267     3.909     119.831093      -0.754230       2.664200      5.00      5.00   350.527    71.085   -18.783    -55.00     10.00    0
  268     3.806     119.829521      -0.709040       2.664200      5.00      5.00   349.101    69.417   -15.913    -50.00     10.00    0
  269     3.743     119.827950      -0.663850       2.664200      5.00      5.00   347.022    67.184   -13.076    -45.00     10.00    0
  270     3.695     119.826378      -0.618660       2.664200      5.00      5.00   345.201    67.672   -10.052    -40.00     10.00    0
  271     3.645     119.824806      -0.573470       2.664200      5.00      5.00   344.514    72.385    -3.653    -35.00     10.00    0
  272     3.591     119.823242      -0.528280       2.664200      5.00      5.00   343.919    85.322    11.006    -30.00     10.00    0
  273     3.581     119.821671      -0.483090       2.664200      5.00      5.00   344.810    86.507    14.523    -25.00     10.00    0
  274     3.669     119.820099      -0.437900       2.664200      5.00      5.00   348.538    71.422     1.969    -20.00     10.00    0
  275     3.940     119.818527      -0.392700       2.664200      5.00      5.00   349.847    62.256    -5.943    -15.00     10.00    0
  276     4.259     119.816963      -0.347510       2.664200      5.00      5.00   350.025    59.102    -9.348    -10.00     10.00    0
  277     4.515     119.815399      -0.302320       2.664200      5.00      5.00   349.636    58.212   -11.586     -5.00     10.00    0
  278     4.539     119.813828      -0.257130       2.664200      5.00      5.00   349.340    58.393   -12.498      0.00     10.00    0
  279     4.321     119.812263      -0.211940       2.664200      5.00      5.00   349.135    58.128   -12.057      5.00     10.00    0
  280     3.840     119.810692      -0.166750       2.664200      5.00      5.00   348.317    57.587   -10.656     10.00     10.00    0
  281     3.184     119.809128      -0.121560       2.664200      5.00      5.00   347.232    58.851    -7.395     15.00     10.00    0
  282     2.580     119.807564      -0.076370       2.664200      5.00      5.00   344.849    60.710    -3.163     20.00     10.00    0
  283     2.102     119.806000      -0.031180       2.664200      5.00      5.00   341.551    64.275     1.885     25.00     10.00    0
  284     1.760     119.804428       0.014020       2.664200      5.00      5.00   338.485    68.224     7.035     30.00     10.00    0
  285     1.505     119.802856       0.059210       2.664200      5.00      5.00   336.722    68.731    11.305     35.00     10.00    0
  286     1.236     119.801300       0.104400       2.664200      5.00      5.00   336.788    65.287    16.115     40.00     10.00    0
  287     0.907     119.799728       0.149590       2.664200      5.00      5.00   341.848    54.657    28.519     45.00     10.00    0
  288     0.462     119.798172       0.194780       2.664200      5.00      5.00   220.612    54.784   117.234     50.00     10.00    0
