   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  255     1.566     119.849838      -1.296520       2.664200      5.00      5.00   344.615    84.899   -15.745   -115.00     10.00    0
  256     1.784     119.848282      -1.251330       2.664200      5.00      5.00   341.493    75.505   -29.284   -110.00     10.00    0
  257     2.037     119.846710      -1.206140       2.664200      5.00      5.00   338.636    70.516   -34.762   -105.00     10.00    0
  258     2.361     119.845207      -1.160950       2.664200      5.00      5.00   337.186    65.995   -33.063   -100.00     10.00    0
  259     2.685     119.843643      -1.115760       2.664200      5.00      5.00   337.161    61.449   -27.216    -95.00     10.00    0
  260     3.026     119.842072      -1.070570       2.664200      5.00      5.00   338.599    56.731   -19.350    -90.00     10.00    0
  261     3.400     119.840500      -1.025380       2.664200      5.00      5.00   339.467    54.247   -14.280    -85.00     10.00    0
  262     3.506     119.838928      -0.980190       2.664200      5.00      5.00   339.599    56.971   -11.883    -80.00     10.00    0
  263     3.461     119.837357      -0.934990       2.664200      5.00      5.00   339.277    61.555   -10.603    -75.00     10.00    0
  264     3.371     119.835793      -0.889800       2.664200      5.00      5.00   338.959    66.553    -9.985    -70.00     10.00    0
  265     3.196     119.834221      -0.844610       2.664200      5.00      5.00   338.816    71.342    -9.479    -65.00     10.00    0
  266     2.990     119.832657      -0.799420       2.664200      5.00      5.00   338.319    73.353   -10.510    -60.00     10.00    0
  267     2.883     119.831093      -0.754230       2.664200      5.00      5.00   336.656    67.542   -15.727    -55.00     10.00    0
  268     2.874     119.829521      -0.709040       2.664200      5.00      5.00   333.869    57.750   -23.161    -50.00     10.00    0
  269     2.922     119.827950      -0.663850       2.664200      5.00      5.00   332.460    50.913   -26.893    -45.00     10.00    0
  270     2.901     119.826378      -0.618660       2.664200      5.00      5.00   333.845    47.339   -25.625    -40.00     10.00    0
  271     2.676     119.824806      -0.573470       2.664200      5.00      5.00   338.324    47.179   -21.125    -35.00     10.00    0
  272     2.406     119.823242      -0.528280       2.664200      5.00      5.00   344.249    49.165   -16.461    -30.00     10.00    0
  273     2.217     119.821671      -0.483090       2.664200      5.00      5.00   349.560    54.120   -15.620    -25.00     10.00    0
  274     2.108     119.820099      -0.437900       2.664200      5.00      5.00   354.529    63.521   -18.388    -20.00     10.00    0
  275     2.137     119.818527      -0.392700       2.664200      5.00      5.00   358.032    70.864   -19.655    -15.00     10.00    0
  276     2.267     119.816963      -0.347510       2.664200      5.00      5.00   359.207    73.934   -18.808    -10.00     10.00    0
  277     2.398     119.815399      -0.302320       2.664200      5.00      5.00   359.022    77.779   -19.596     -5.00     10.00    0
  278     2.395     119.813828      -0.257130       2.664200      5.00      5.00   359.213    84.469   -20.070      0.00     10.00    0
  279     2.258     119.812263      -0.211940       2.664200      5.00      5.00   180.178    87.060    17.676      5.00     10.00    0
  280     2.060     119.810692      -0.166750       2.664200      5.00      5.00   183.029    77.667    15.722     10.00     10.00    0
  281     1.856     119.809128      -0.121560       2.664200      5.00      5.00   185.277    69.921    13.903     15.00     10.00    0
  282     1.597     119.807564      -0.076370       2.664200      5.00      5.00   182.204    78.300    23.556     20.00     10.00    0
  283     1.457     119.806000      -0.031180       2.664200      5.00      5.00   357.087    88.136   -38.363     25.00     10.00    0
  284     1.358     119.804428       0.014020       2.664200      5.00      5.00     0.657    85.608   -41.450     30.00     10.00    0
  285     1.434     119.802856       0.059210       2.664200      5.00      5.00    36.376    14.511    75.820     35.00     10.00    0
  286     1.672     119.801300       0.104400       2.664200      5.00      5.00    34.993    17.539    63.499     40.00     10.00    0
  287     1.506     119.799728       0.149590       2.664200      5.00      5.00    45.264    19.380    68.248     45.00     10.00    1
  288     0.899     119.798172       0.194780       2.664200      5.00      5.00    48.398    20.880    67.812     50.00     10.00    1
