   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  215     16.00      8.00     3.089     119.876923      -0.933760       7.332100      5.00      5.00   355.038    78.829   -22.165    -75.00      5.00      0.50
  216     15.00      9.00     3.402     119.873787      -0.888650       7.332100      5.00      5.00   350.013    69.492   -20.276    -70.00      5.00      0.50
  217     14.00     10.00     3.681     119.870659      -0.843540       7.332100      5.00      5.00   345.772    63.733   -18.561    -65.00      5.00      0.50
  218     13.00      9.00     3.835     119.867523      -0.798430       7.332100      5.00      5.00   343.161    62.505   -14.939    -60.00      5.00      0.50
  219     13.00      9.00     3.781     119.864388      -0.753320       7.332100      5.00      5.00   342.648    69.075    -7.333    -55.00      5.00      0.50
  220     12.00      9.00     3.674     119.861259      -0.708210       7.332100      5.00      5.00   341.936    80.004     3.195    -50.00      5.00      0.50
  221     10.00      8.00     3.617     119.858131      -0.663110       7.332100      5.00      5.00   340.771    84.893     7.644    -45.00      5.00      0.50
  222      9.00      9.00     3.464     119.855003      -0.618000       7.332100      5.00      5.00   340.932    80.143     2.436    -40.00      5.00      0.50
  223      8.00      9.00     3.329     119.851860      -0.572890       7.332100      5.00      5.00   341.045    70.239    -6.200    -35.00      5.00      0.50
  224      7.00      9.00     3.091     119.848732      -0.527780       7.332100      5.00      5.00   343.512    67.187    -8.131    -30.00      5.00      0.50
  225      6.00      8.00     2.960     119.845619      -0.482670       7.332100      5.00      5.00   347.372    65.499    -8.769    -25.00      5.00      0.50
  226      5.00      8.00     3.093     119.842484      -0.437560       7.332100      5.00      5.00   350.263    63.060   -10.605    -20.00      5.00      0.50
  227      4.00      8.00     3.378     119.839348      -0.392460       7.332100      5.00      5.00   352.367    61.695   -12.158    -15.00      5.00      0.50
  228      3.00      9.00     3.691     119.836212      -0.347350       7.332100      5.00      5.00   353.144    62.235   -14.141    -10.00      5.00      0.50
  229      2.00     10.00     4.022     119.833076      -0.302240       7.332100      5.00      5.00   352.781    62.287   -16.016     -5.00      5.00      0.50
  230      2.00     10.00     4.186     119.829941      -0.257130       7.332100      5.00      5.00   352.411    61.697   -18.197      0.00      5.00      0.50
  231      2.00     10.00     4.085     119.826813      -0.212020       7.332100      5.00      5.00   351.641    60.554   -20.617      5.00      5.00      0.50
  232      3.00      9.00     3.492     119.823677      -0.166910       7.332100      5.00      5.00   352.625    61.555   -19.881     10.00      5.00      0.50
  233      4.00      8.00     2.813     119.820549      -0.121800       7.332100      5.00      5.00   350.859    58.866   -19.301     15.00      5.00      0.50
  234      5.00      7.00     2.267     119.817421      -0.076700       7.332100      5.00      5.00   345.103    49.343   -16.915     20.00      5.00      0.50
  235      6.00      1.00     1.732     119.814278      -0.031590       7.332100      5.00      5.00   339.098    39.410    -8.288     25.00      5.00      0.50
  236      7.00      0.00     1.375     119.811150       0.013520       7.332100      5.00      5.00   339.284    35.072     1.779     30.00      5.00      0.50
  237     10.00      0.00     1.140     119.808022       0.058630       7.332100      5.00      5.00   344.759    39.952    22.016     35.00      5.00      0.50
  238     10.00      0.00     1.019     119.804893       0.103740       7.332100      5.00      5.00   346.330    48.483    42.035     40.00      5.00      0.50
  239     10.00      0.00     0.835     119.801758       0.148850       7.332100      5.00      5.00   222.851    57.250   130.031     45.00      5.00      0.50
  240     10.00      0.00     0.440     119.798630       0.193950       7.332100      5.00      5.00   215.137    44.791   124.878     50.00      5.00      0.50
  241     37.00      0.00     0.340     119.929787      -1.927260       2.664200      5.00      5.00   104.449    36.685   -49.942   -185.00     10.00      0.50
  242     37.00      0.00     0.623     119.926651      -1.882160       2.664200      5.00      5.00   111.644    37.396   -49.428   -180.00     10.00      0.50
  243     36.00      0.00     0.769     119.923523      -1.837050       2.664200      5.00      5.00   119.998    37.064   -49.159   -175.00     10.00      0.50
  244     35.00      0.00     0.816     119.920387      -1.791940       2.664200      5.00      5.00   134.422    38.907   -45.312   -170.00     10.00      0.50
  245     34.00      0.00     0.798     119.917252      -1.746830       2.664200      5.00      5.00   158.387    48.007   -28.041   -165.00     10.00      0.50
  246     33.00      0.00     0.909     119.914124      -1.701720       2.664200      5.00      5.00   176.918    71.143     0.097   -160.00     10.00      0.50
  247     32.00      0.00     1.227     119.910980      -1.656620       2.664200      5.00      5.00   183.855    80.014    13.806   -155.00     10.00      0.50
  248     31.00      2.00     1.592     119.907852      -1.611510       2.664200      5.00      5.00   189.304    77.833    21.005   -150.00     10.00      0.50
  249     31.00      4.00     1.909     119.904716      -1.566400       2.664200      5.00      5.00   192.897    75.525    23.737   -145.00     10.00      0.50
  250     30.00      4.00     2.110     119.901581      -1.521290       2.664200      5.00      5.00   194.308    74.784    23.064   -140.00     10.00      0.50
  251     29.00      4.00     2.125     119.898453      -1.476180       2.664200      5.00      5.00   193.060    76.974    20.717   -135.00     10.00      0.50
  252     27.00      2.00     1.949     119.895317      -1.431080       2.664200      5.00      5.00   188.036    82.618    16.962   -130.00     10.00      0.50
  253     26.00      0.00     1.718     119.892189      -1.385970       2.664200      5.00      5.00   358.715    89.658    -9.238   -125.00     10.00      0.50
  254     25.00      3.00     1.726     119.889053      -1.340860       2.664200      5.00      5.00   347.467    82.648     0.479   -120.00     10.00      0.50
  255     24.00      5.00     2.052     119.885918      -1.295750       2.664200      5.00      5.00   338.790    81.804     7.667   -115.00     10.00      0.50
  256     23.00      6.00     2.465     119.882790      -1.250640       2.664200      5.00      5.00   334.218    84.469    10.071   -110.00     10.00      0.50
  257     22.00      6.00     2.705     119.879646      -1.205530       2.664200      5.00      5.00   332.946    88.526     8.523   -105.00     10.00      0.50
  258     22.00      7.00     2.700     119.876518      -1.160430       2.664200      5.00      5.00   154.927    89.713    -3.285   -100.00     10.00      0.50
  259     20.00      6.00     2.563     119.873390      -1.115320       2.664200      5.00      5.00   339.520    88.838    -5.137    -95.00     10.00      0.50
  260     19.00      7.00     2.492     119.870262      -1.070210       2.664200      5.00      5.00   346.304    88.594   -13.018    -90.00     10.00      0.50
  261     18.00      7.00     2.623     119.867119      -1.025100       2.664200      5.00      5.00   353.531    89.181   -19.825    -85.00     10.00      0.50
  262     17.00      7.00     2.906     119.863991      -0.979990       2.664200      5.00      5.00   356.403    85.270   -23.351    -80.00     10.00      0.50
  263     16.00      8.00     3.206     119.860863      -0.934890       2.664200      5.00      5.00   354.237    76.994   -22.214    -75.00     10.00      0.50
  264     15.00      9.00     3.515     119.857727      -0.889780       2.664200      5.00      5.00   349.790    68.217   -19.362    -70.00     10.00      0.50
  265     14.00     10.00     3.829     119.854599      -0.844670       2.664200      5.00      5.00   345.535    63.069   -17.871    -65.00     10.00      0.50
  266     13.00     10.00     3.978     119.851463      -0.799560       2.664200      5.00      5.00   343.140    63.132   -14.474    -60.00     10.00      0.50
  267     13.00     10.00     3.939     119.848328      -0.754450       2.664200      5.00      5.00   342.618    70.351    -6.597    -55.00     10.00      0.50
  268     12.00     10.00     3.837     119.845230      -0.709340       2.664200      5.00      5.00   341.768    81.854     4.032    -50.00     10.00      0.50
  269     10.00     10.00     3.736     119.842102      -0.664240       2.664200      5.00      5.00   340.789    85.354     7.364    -45.00     10.00      0.50
  270      9.00      9.00     3.579     119.838959      -0.619130       2.664200      5.00      5.00   340.906    78.032     0.216    -40.00     10.00      0.50
  271      8.00      9.00     3.452     119.835831      -0.574020       2.664200      5.00      5.00   340.589    68.437    -8.983    -35.00     10.00      0.50
  272      7.00      8.00     3.258     119.832687      -0.528910       2.664200      5.00      5.00   342.259    64.992   -11.984    -30.00     10.00      0.50
  273      6.00      8.00     3.132     119.829559      -0.483800       2.664200      5.00      5.00   345.887    63.917   -12.209    -25.00     10.00      0.50
  274      5.00      8.00     3.251     119.826424      -0.438690       2.664200      5.00      5.00   348.877    61.863   -13.765    -20.00     10.00      0.50
  275      4.00      9.00     3.536     119.823288      -0.393590       2.664200      5.00      5.00   350.919    61.209   -15.311    -15.00     10.00      0.50
  276      4.00      9.00     3.830     119.820152      -0.348480       2.664200      5.00      5.00   351.963    61.881   -16.587    -10.00     10.00      0.50
  277      3.00     10.00     4.121     119.817017      -0.303370       2.664200      5.00      5.00   352.007    61.548   -18.190     -5.00     10.00      0.50
  278      3.00     10.00     4.266     119.813889      -0.258260       2.664200      5.00      5.00   351.201    60.460   -20.641      0.00     10.00      0.50
  279      3.00     10.00     4.130     119.810753      -0.213150       2.664200      5.00      5.00   350.523    59.995   -22.384      5.00     10.00      0.50
  280      3.00     10.00     3.661     119.807617      -0.168040       2.664200      5.00      5.00   349.899    59.238   -22.970     10.00     10.00      0.50
  281      4.00      8.00     3.017     119.804489      -0.122930       2.664200      5.00      5.00   348.441    56.434   -21.725     15.00     10.00      0.50
  282      5.00      6.00     2.392     119.801361      -0.077830       2.664200      5.00      5.00   344.703    48.047   -17.235     20.00     10.00      0.50
  283      6.00      2.00     1.906     119.798233      -0.032720       2.664200      5.00      5.00   339.921    37.305    -9.893     25.00     10.00      0.50
  284      7.00      1.00     1.515     119.795097       0.012390       2.664200      5.00      5.00   340.874    32.146    -1.243     30.00     10.00      0.50
  285     10.00      0.00     1.175     119.791962       0.057500       2.664200      5.00      5.00   346.969    38.736    18.290     35.00     10.00      0.50
  286     10.00      0.00     1.010     119.788834       0.102610       2.664200      5.00      5.00   344.422    51.982    37.710     40.00     10.00      0.50
  287     10.00      0.00     0.813     119.785698       0.147720       2.664200      5.00      5.00   346.418    51.755    43.507     45.00     10.00      0.50
  288     10.00      0.00     0.416     119.782570       0.192820       2.664200      5.00      5.00   222.623    52.342   131.462     50.00     10.00      0.50
