   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  229      2.00      6.00     3.021     119.831482      -0.301760       7.332100      5.00      5.00   353.966    75.949   -11.635     -5.00      5.00
  230      2.00      6.00     3.165     119.829910      -0.256570       7.332100      5.00      5.00   354.967    83.141   -12.526      0.00      5.00
  231      1.00      5.00     3.021     119.828346      -0.211370       7.332100      5.00      5.00   355.519    85.771   -14.384      5.00      5.00
  232      3.00      4.00     2.646     119.826782      -0.166180       7.332100      5.00      5.00   356.599    86.588   -17.729     10.00      5.00
  233      4.00      2.00     2.293     119.825218      -0.120990       7.332100      5.00      5.00   352.422    77.646   -32.177     15.00      5.00
  234      5.00      0.00     1.908     119.823647      -0.075800       7.332100      5.00      5.00   354.764    75.310   -33.725     20.00      5.00
  235      7.00      2.00     1.813     119.822083      -0.030610       7.332100      5.00      5.00   349.782    45.304   -15.515     25.00      5.00
  236      8.00      3.00     1.737     119.820518       0.014580       7.332100      5.00      5.00     3.383    25.418    13.432     30.00      5.00
  237     10.00      1.00     1.313     119.818947       0.059770       7.332100      5.00      5.00    22.733    30.347    32.940     35.00      5.00
  238     10.00      0.00     0.843     119.817390       0.104960       7.332100      5.00      5.00     5.107    58.122    29.772     40.00      5.00
  239     11.00      0.00     0.786     119.815819       0.150150       7.332100      5.00      5.00   153.909    79.150   -40.837     45.00      5.00
  240     13.00      0.00     0.560     119.814247       0.195340       7.332100      5.00      5.00   145.565    71.377   -49.511     50.00      5.00
  241      1.00      0.00     0.000     119.871780      -1.929190       2.664200      5.00      5.00   180.000    45.000    90.000   -185.00     10.00
  242      1.00      0.00     0.000     119.870209      -1.884000       2.664200      5.00      5.00   180.000    45.000    90.000   -180.00     10.00
  243      1.00      0.00     0.000     119.868637      -1.838810       2.664200      5.00      5.00   180.000    45.000    90.000   -175.00     10.00
  244      1.00      0.00     0.000     119.867081      -1.793620       2.664200      5.00      5.00   180.000    45.000    90.000   -170.00     10.00
  245      1.00      0.00     0.000     119.865509      -1.748430       2.664200      5.00      5.00   180.000    45.000    90.000   -165.00     10.00
  246     40.00      0.00     0.038     119.863937      -1.703240       2.664200      5.00      5.00   119.936    70.686   113.367   -160.00     10.00
  247     39.00      0.00     0.076     119.862373      -1.658050       2.664200      5.00      5.00    91.682    60.304    95.571   -155.00     10.00
  248     37.00      0.00     0.179     119.860809      -1.612860       2.664200      5.00      5.00     6.909    55.098    21.627   -150.00     10.00
  249     36.00      0.00     0.420     119.859238      -1.567660       2.664200      5.00      5.00     0.595    62.288     3.467   -145.00     10.00
  250     35.00      0.00     0.863     119.857681      -1.522470       2.664200      5.00      5.00     4.300    76.003   -15.931   -140.00     10.00
  251     34.00      0.00     1.454     119.856110      -1.477280       2.664200      5.00      5.00    13.032    89.982   -27.536   -135.00     10.00
  252     33.00      2.00     2.077     119.854538      -1.432090       2.664200      5.00      5.00   199.445    83.178    32.020   -130.00     10.00
  253     32.00      3.00     2.331     119.852982      -1.386900       2.664200      5.00      5.00   202.987    80.423    35.094   -125.00     10.00
  254     30.00      3.00     2.244     119.851410      -1.341710       2.664200      5.00      5.00   202.800    80.571    43.221   -120.00     10.00
  255     29.00      2.00     2.024     119.849838      -1.296520       2.664200      5.00      5.00   203.822    76.691    58.978   -115.00     10.00
  256     28.00      2.00     1.973     119.848282      -1.251330       2.664200      5.00      5.00   343.939    52.004     3.041   -110.00     10.00
  257     27.00      3.00     2.215     119.846710      -1.206140       2.664200      5.00      5.00   338.116    68.409    -1.088   -105.00     10.00
  258     26.00      4.00     2.383     119.845207      -1.160950       2.664200      5.00      5.00   335.752    81.024     2.116   -100.00     10.00
  259     24.00      3.00     2.401     119.843643      -1.115760       2.664200      5.00      5.00   335.481    86.192     3.560    -95.00     10.00
  260     23.00      3.00     2.314     119.842072      -1.070570       2.664200      5.00      5.00   157.588    89.117    -1.072    -90.00     10.00
  261     22.00      3.00     2.308     119.840500      -1.025380       2.664200      5.00      5.00   161.256    87.013     1.594    -85.00     10.00
  262     20.00      4.00     2.431     119.838928      -0.980190       2.664200      5.00      5.00   345.158    87.779    -7.229    -80.00     10.00
  263     19.00      4.00     2.647     119.837357      -0.934990       2.664200      5.00      5.00   346.910    80.339   -13.652    -75.00     10.00
  264     18.00      6.00     2.988     119.835793      -0.889800       2.664200      5.00      5.00   347.144    75.531   -15.744    -70.00     10.00
  265     17.00      6.00     3.328     119.834221      -0.844610       2.664200      5.00      5.00   346.112    72.947   -14.317    -65.00     10.00
  266     15.00      7.00     3.672     119.832657      -0.799420       2.664200      5.00      5.00   344.428    72.599   -10.261    -60.00     10.00
  267     14.00      6.00     3.856     119.831093      -0.754230       2.664200      5.00      5.00   342.523    76.611    -9.000    -55.00     10.00
  268     13.00      6.00     3.895     119.829521      -0.709040       2.664200      5.00      5.00   340.788    78.293    -9.824    -50.00     10.00
  269     12.00      6.00     3.718     119.827950      -0.663850       2.664200      5.00      5.00   339.537    75.644   -12.797    -45.00     10.00
  270     11.00      6.00     3.421     119.826378      -0.618660       2.664200      5.00      5.00   334.913    60.049   -27.509    -40.00     10.00
  271      9.00      7.00     3.473     119.824806      -0.573470       2.664200      5.00      5.00   329.304    48.996   -38.479    -35.00     10.00
  272      8.00      6.00     3.619     119.823242      -0.528280       2.664200      5.00      5.00   329.241    45.823   -36.149    -30.00     10.00
  273      7.00      6.00     3.536     119.821671      -0.483090       2.664200      5.00      5.00   332.822    44.120   -29.937    -25.00     10.00
  274      6.00      6.00     3.152     119.820099      -0.437900       2.664200      5.00      5.00   340.152    46.339   -21.480    -20.00     10.00
  275      5.00      5.00     2.766     119.818527      -0.392700       2.664200      5.00      5.00   348.048    58.492   -16.294    -15.00     10.00
  276      3.00      5.00     2.774     119.816963      -0.347510       2.664200      5.00      5.00   352.484    71.364   -14.692    -10.00     10.00
  277      3.00      6.00     2.970     119.815399      -0.302320       2.664200      5.00      5.00   354.532    79.053   -14.506     -5.00     10.00
  278      3.00      6.00     3.072     119.813828      -0.257130       2.664200      5.00      5.00   355.426    85.612   -16.550      0.00     10.00
  279      3.00      6.00     2.962     119.812263      -0.211940       2.664200      5.00      5.00   356.305    89.996   -18.067      5.00     10.00
  280      3.00      5.00     2.632     119.810692      -0.166750       2.664200      5.00      5.00   355.648    87.998   -21.696     10.00     10.00
  281      4.00      3.00     2.284     119.809128      -0.121560       2.664200      5.00      5.00   352.205    78.934   -32.126     15.00     10.00
  282      6.00      0.00     2.036     119.807564      -0.076370       2.664200      5.00      5.00   351.761    71.267   -34.588     20.00     10.00
  283      7.00      2.00     1.874     119.806000      -0.031180       2.664200      5.00      5.00   348.468    48.670   -17.241     25.00     10.00
  284      9.00      2.00     1.808     119.804428       0.014020       2.664200      5.00      5.00    -0.090    28.092     8.252     30.00     10.00
  285     10.00      2.00     1.488     119.802856       0.059210       2.664200      5.00      5.00    14.947    30.263    18.138     35.00     10.00
  286     10.00      0.00     0.980     119.801300       0.104400       2.664200      5.00      5.00    11.332    37.354     7.415     40.00     10.00
  287     11.00      0.00     0.833     119.799728       0.149590       2.664200      5.00      5.00   148.109    76.089   -59.112     45.00     10.00
  288     12.00      0.00     0.619     119.798172       0.194780       2.664200      5.00      5.00   141.862    71.518   -61.093     50.00     10.00
