   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  231      4.00      7.00     3.644     119.796173      -0.212500       5.996290      5.00      5.00   353.344    55.620   -16.908      5.00     15.00
  232      3.00      7.00     3.211     119.794609      -0.167310       5.996290      5.00      5.00   349.105    53.747   -21.856     10.00     15.00
  233      4.00      5.00     2.428     119.793037      -0.122120       5.996290      5.00      5.00   344.689    49.754   -19.868     15.00     15.00
  234      5.00      0.00     1.729     119.791481      -0.076930       5.996290      5.00      5.00   334.275    41.375   -14.786     20.00     15.00
  235      6.00      0.00     1.161     119.789909      -0.031740       5.996290      5.00      5.00   333.469    38.403    -0.425     25.00     15.00
  236      8.00      0.00     1.036     119.788338       0.013450       5.996290      5.00      5.00   328.234    56.041    21.747     30.00     15.00
  237      9.00      0.00     1.027     119.786781       0.058640       5.996290      5.00      5.00   321.196    70.310    21.744     35.00     15.00
  238      8.00      0.00     1.035     119.785210       0.103830       5.996290      5.00      5.00   137.175    87.984    -9.365     40.00     15.00
  239      9.00      0.00     1.023     119.783653       0.149020       5.996290      5.00      5.00   137.989    69.144     1.280     45.00     15.00
  240     10.00      0.00     0.679     119.782082       0.194210       5.996290      5.00      5.00   140.791    64.873     4.354     50.00     15.00
  241     38.00      0.00     0.195     119.839706      -1.930320       1.328390      5.00      5.00   150.770    24.464   173.497   -185.00     20.00
  242     37.00      0.00     0.206     119.838142      -1.885130       1.328390      5.00      5.00   152.316    35.296  -171.289   -180.00     20.00
  243     35.00      0.00     0.197     119.836571      -1.839940       1.328390      5.00      5.00   220.711    42.964   -58.425   -175.00     20.00
  244     35.00      0.00     0.518     119.834999      -1.794750       1.328390      5.00      5.00   106.702    24.419   -87.220   -170.00     20.00
  245     34.00      0.00     0.881     119.833427      -1.749560       1.328390      5.00      5.00   109.922    25.632   -95.541   -165.00     20.00
  246     33.00      0.00     1.105     119.831863      -1.704370       1.328390      5.00      5.00   107.461    26.091  -112.343   -160.00     20.00
  247     32.00      0.00     1.191     119.830292      -1.659180       1.328390      5.00      5.00   341.083    75.257   -52.475   -155.00     20.00
  248     31.00      0.00     1.467     119.828720      -1.613990       1.328390      5.00      5.00   182.552    87.104    29.599   -150.00     20.00
  249     30.00      0.00     1.803     119.827148      -1.568800       1.328390      5.00      5.00   189.236    82.707    26.907   -145.00     20.00
  250     29.00      0.00     2.059     119.825577      -1.523610       1.328390      5.00      5.00   192.657    79.856    26.547   -140.00     20.00
  251     28.00      0.00     2.162     119.824020      -1.478410       1.328390      5.00      5.00   193.841    79.199    26.712   -135.00     20.00
  252     27.00      0.00     2.078     119.822449      -1.433220       1.328390      5.00      5.00   192.761    81.751    26.528   -130.00     20.00
  253     26.00      0.00     1.846     119.820877      -1.388030       1.328390      5.00      5.00   187.589    88.489    24.103   -125.00     20.00
  254     25.00      0.00     1.638     119.819313      -1.342840       1.328390      5.00      5.00   355.699    73.940    -8.990   -120.00     20.00
  255     24.00      0.00     1.711     119.817741      -1.297650       1.328390      5.00      5.00   345.114    68.683    -0.252   -115.00     20.00
  256     23.00      0.00     2.004     119.816170      -1.252460       1.328390      5.00      5.00   337.700    77.428     4.871   -110.00     20.00
  257     22.00      4.00     2.412     119.814598      -1.207270       1.328390      5.00      5.00   333.441    87.037     8.285   -105.00     20.00
  258     21.00      5.00     2.793     119.813026      -1.162080       1.328390      5.00      5.00   151.783    85.068    -9.617   -100.00     20.00
  259     20.00      5.00     2.976     119.811462      -1.116890       1.328390      5.00      5.00   153.202    83.614    -6.482    -95.00     20.00
  260     19.00      5.00     2.909     119.809891      -1.071700       1.328390      5.00      5.00   157.314    89.873     2.194    -90.00     20.00
  261     18.00      5.00     2.876     119.808319      -1.026510       1.328390      5.00      5.00   341.976    78.971   -14.590    -85.00     20.00
  262     17.00      6.00     3.063     119.806763      -0.981320       1.328390      5.00      5.00   347.222    75.419   -20.151    -80.00     20.00
  263     16.00      7.00     3.378     119.805191      -0.936130       1.328390      5.00      5.00   350.856    74.670   -22.983    -75.00     20.00
  264     15.00      8.00     3.674     119.803619      -0.890940       1.328390      5.00      5.00   351.349    71.912   -22.524    -70.00     20.00
  265     14.00      8.00     3.915     119.802048      -0.845750       1.328390      5.00      5.00   348.815    67.205   -20.287    -65.00     20.00
  266     13.00      8.00     4.076     119.800484      -0.800550       1.328390      5.00      5.00   345.597    63.724   -18.786    -60.00     20.00
  267     13.00      8.00     4.114     119.798912      -0.755360       1.328390      5.00      5.00   343.181    62.882   -16.639    -55.00     20.00
  268     12.00      9.00     4.086     119.797340      -0.710170       1.328390      5.00      5.00   341.809    64.067   -13.482    -50.00     20.00
  269     11.00      8.00     3.911     119.795769      -0.664980       1.328390      5.00      5.00   341.679    69.730    -7.474    -45.00     20.00
  270     10.00      8.00     3.668     119.794197      -0.619790       1.328390      5.00      5.00   341.744    75.374    -2.554    -40.00     20.00
  271      8.00      9.00     3.420     119.792633      -0.574600       1.328390      5.00      5.00   341.977    77.069    -2.812    -35.00     20.00
  272      7.00      7.00     3.294     119.791069      -0.529410       1.328390      5.00      5.00   341.468    68.690   -12.607    -30.00     20.00
  273      7.00      7.00     3.305     119.789497      -0.484220       1.328390      5.00      5.00   340.872    60.619   -20.434    -25.00     20.00
  274      6.00      7.00     3.456     119.787933      -0.439030       1.328390      5.00      5.00   342.614    56.064   -22.781    -20.00     20.00
  275      5.00      8.00     3.679     119.786362      -0.393840       1.328390      5.00      5.00   345.642    53.124   -22.530    -15.00     20.00
  276      5.00      7.00     3.888     119.784790      -0.348650       1.328390      5.00      5.00   349.312    52.473   -19.713    -10.00     20.00
  277      5.00      8.00     3.970     119.783218      -0.303450       1.328390      5.00      5.00   350.905    52.132   -19.016     -5.00     20.00
  278      5.00      8.00     3.842     119.781647      -0.258260       1.328390      5.00      5.00   351.337    52.690   -19.130      0.00     20.00
  279      5.00      8.00     3.501     119.780090      -0.213070       1.328390      5.00      5.00   350.367    53.344   -20.714      5.00     20.00
  280      5.00      6.00     3.017     119.778519      -0.167880       1.328390      5.00      5.00   347.239    52.200   -23.119     10.00     20.00
  281      5.00      4.00     2.391     119.776947      -0.122690       1.328390      5.00      5.00   341.985    46.620   -21.463     15.00     20.00
  282      6.00      0.00     1.832     119.775391      -0.077500       1.328390      5.00      5.00   333.943    38.230   -17.583     20.00     20.00
  283      7.00      0.00     1.358     119.773819      -0.032310       1.328390      5.00      5.00   331.347    33.961    -9.067     25.00     20.00
  284      8.00      0.00     1.117     119.772263       0.012890       1.328390      5.00      5.00   329.029    52.679    12.639     30.00     20.00
  285      8.00      0.00     1.077     119.770691       0.058080       1.328390      5.00      5.00   320.534    74.545    20.919     35.00     20.00
  286      9.00      0.00     1.039     119.769127       0.103270       1.328390      5.00      5.00   137.093    86.446    -9.152     40.00     20.00
  287     10.00      0.00     0.973     119.767563       0.148460       1.328390      5.00      5.00   137.854    71.938     0.386     45.00     20.00
  288     11.00      0.00     0.600     119.765991       0.193650       1.328390      5.00      5.00   139.361    70.446     2.443     50.00     20.00
