   No        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y flag
  255     2.273     119.849838      -1.296520       2.664200      5.00      5.00   204.178    85.048    47.352   -115.00     10.00    0
  256     2.168     119.848282      -1.251330       2.664200      5.00      5.00   202.437    83.676    49.265   -110.00     10.00    0
  257     1.870     119.846710      -1.206140       2.664200      5.00      5.00   198.599    81.474    49.771   -105.00     10.00    0
  258     1.699     119.845207      -1.160950       2.664200      5.00      5.00   353.245    51.441     9.209   -100.00     10.00    0
  259     1.714     119.843643      -1.115760       2.664200      5.00      5.00   345.250    63.833     8.515    -95.00     10.00    0
  260     1.966     119.842072      -1.070570       2.664200      5.00      5.00   337.599    80.728     6.198    -90.00     10.00    0
  261     2.359     119.840500      -1.025380       2.664200      5.00      5.00   154.128    87.283    -6.292    -85.00     10.00    0
  262     2.678     119.838928      -0.980190       2.664200      5.00      5.00   155.012    83.562    -5.578    -80.00     10.00    0
  263     2.818     119.837357      -0.934990       2.664200      5.00      5.00   159.332    85.415    -2.427    -75.00     10.00    0
  264     2.968     119.835793      -0.889800       2.664200      5.00      5.00   345.302    87.403    -4.049    -70.00     10.00    0
  265     3.327     119.834221      -0.844610       2.664200      5.00      5.00   349.524    80.063   -10.448    -65.00     10.00    0
  266     3.855     119.832657      -0.799420       2.664200      5.00      5.00   351.072    74.948   -13.289    -60.00     10.00    0
  267     4.263     119.831093      -0.754230       2.664200      5.00      5.00   351.068    73.023   -14.831    -55.00     10.00    0
  268     4.508     119.829521      -0.709040       2.664200      5.00      5.00   350.714    72.109   -14.561    -50.00     10.00    0
  269     4.541     119.827950      -0.663850       2.664200      5.00      5.00   350.392    71.854   -12.207    -45.00     10.00    0
  270     4.482     119.826378      -0.618660       2.664200      5.00      5.00   349.796    72.013    -8.287    -40.00     10.00    0
  271     4.427     119.824806      -0.573470       2.664200      5.00      5.00   348.513    73.802    -4.988    -35.00     10.00    0
  272     4.448     119.823242      -0.528280       2.664200      5.00      5.00   346.809    75.682    -2.260    -30.00     10.00    0
  273     4.470     119.821671      -0.483090       2.664200      5.00      5.00   346.584    78.825     2.677    -25.00     10.00    0
  274     4.488     119.820099      -0.437900       2.664200      5.00      5.00   347.909    76.114     2.201    -20.00     10.00    0
  275     4.668     119.818527      -0.392700       2.664200      5.00      5.00   349.630    69.156    -4.005    -15.00     10.00    0
  276     4.984     119.816963      -0.347510       2.664200      5.00      5.00   350.149    64.765    -9.404    -10.00     10.00    0
  277     5.244     119.815399      -0.302320       2.664200      5.00      5.00   349.771    63.117   -13.060     -5.00     10.00    0
  278     5.198     119.813828      -0.257130       2.664200      5.00      5.00   349.333    62.400   -15.021      0.00     10.00    0
  279     4.807     119.812263      -0.211940       2.664200      5.00      5.00   348.943    60.699   -15.259      5.00     10.00    0
  280     4.054     119.810692      -0.166750       2.664200      5.00      5.00   347.859    57.510   -13.801     10.00     10.00    0
  281     3.109     119.809128      -0.121560       2.664200      5.00      5.00   346.490    54.028    -9.296     15.00     10.00    0
  282     2.312     119.807564      -0.076370       2.664200      5.00      5.00   344.394    52.390    -2.377     20.00     10.00    0
  283     1.796     119.806000      -0.031180       2.664200      5.00      5.00   341.746    55.925     6.841     25.00     10.00    0
  284     1.468     119.804428       0.014020       2.664200      5.00      5.00   337.215    63.358    14.001     30.00     10.00    0
  285     1.225     119.802856       0.059210       2.664200      5.00      5.00   331.982    70.376    10.402     35.00     10.00    0
  286     1.043     119.801300       0.104400       2.664200      5.00      5.00   327.473    75.080     0.917     40.00     10.00    0
  287     0.822     119.799728       0.149590       2.664200      5.00      5.00   323.140    75.909    -7.750     45.00     10.00    0
  288     0.460     119.798172       0.194780       2.664200      5.00      5.00   320.542    78.735    -9.899     50.00     10.00    0
