   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  217     14.00      6.00     5.817     119.850273      -0.844050       7.332100      5.00      5.00     5.318    90.000     0.000    -65.00      5.00      0.50
  218     15.00      5.00     5.275     119.848701      -0.798860       7.332100      5.00      5.00     0.131    90.000     0.000    -60.00      5.00      0.50
  219     12.00      4.00     4.110     119.847137      -0.753670       7.332100      5.00      5.00   353.055    90.000     0.000    -55.00      5.00      0.50
  220     11.00      1.00     3.118     119.845612      -0.708470       7.332100      5.00      5.00   346.611    90.000     0.000    -50.00      5.00      0.50
  221     10.00      0.00     2.186     119.844040      -0.663280       7.332100      5.00      5.00   347.892    90.000     0.000    -45.00      5.00      0.50
  222      8.00      0.00     1.214     119.842468      -0.618090       7.332100      5.00      5.00     9.081    90.000     0.000    -40.00      5.00      0.50
  223      9.00      0.00     1.375     119.840897      -0.572900       7.332100      5.00      5.00    30.454    90.000     0.000    -35.00      5.00      0.50
  224      6.00      0.00     1.651     119.839333      -0.527710       7.332100      5.00      5.00    29.624    90.000     0.000    -30.00      5.00      0.50
  225      5.00      0.00     2.241     119.837761      -0.482520       7.332100      5.00      5.00    29.520    90.000     0.000    -25.00      5.00      0.50
  226      4.00      0.00     3.104     119.836189      -0.437330       7.332100      5.00      5.00    26.970    90.000     0.000    -20.00      5.00      0.50
  227      3.00      0.00     3.133     119.834618      -0.392140       7.332100      5.00      5.00    18.677    90.000     0.000    -15.00      5.00      0.50
  228      8.00      3.00     3.568     119.833054      -0.346950       7.332100      5.00      5.00    13.861    90.000     0.000    -10.00      5.00      0.50
  229      2.00      4.00     4.977     119.831482      -0.301760       7.332100      5.00      5.00    13.026    90.000     0.000     -5.00      5.00      0.50
  230      3.00      4.00     6.441     119.829910      -0.256570       7.332100      5.00      5.00    15.051    90.000     0.000      0.00      5.00      0.50
  231      2.00      7.00     7.793     119.828346      -0.211370       7.332100      5.00      5.00    17.563    90.000     0.000      5.00      5.00      0.50
  232      3.00      6.00     7.802     119.826782      -0.166180       7.332100      5.00      5.00    17.850    90.000     0.000     10.00      5.00      0.50
  233      4.00      6.00     6.949     119.825218      -0.120990       7.332100      5.00      5.00    20.649    90.000     0.000     15.00      5.00      0.50
  234      6.00      5.00     6.103     119.823647      -0.075800       7.332100      5.00      5.00    24.652    90.000     0.000     20.00      5.00      0.50
  235      7.00      5.00     4.924     119.822083      -0.030610       7.332100      5.00      5.00    29.466    90.000     0.000     25.00      5.00      0.50
  236      7.00      2.00     3.580     119.820518       0.014580       7.332100      5.00      5.00    32.480    90.000     0.000     30.00      5.00      0.50
  237      7.00      0.00     1.753     119.818947       0.059770       7.332100      5.00      5.00    27.343    90.000     0.000     35.00      5.00      0.50
  238      9.00      0.00     0.802     119.817390       0.104960       7.332100      5.00      5.00   347.962    90.000     0.000     40.00      5.00      0.50
  239      9.00      0.00     0.703     119.815819       0.150150       7.332100      5.00      5.00   342.014    90.000     0.000     45.00      5.00      0.50
  240     10.00      0.00     0.330     119.814247       0.195340       7.332100      5.00      5.00   221.553    90.000   180.000     50.00      5.00      0.50
  241     38.00      0.00     0.048     119.871780      -1.929190       2.664200      5.00      5.00   208.769    90.000   180.000   -185.00     10.00      0.50
  242     36.00      0.00     0.190     119.870209      -1.884000       2.664200      5.00      5.00   346.792    90.000   180.000   -180.00     10.00      0.50
  243     35.00      0.00     0.486     119.868637      -1.838810       2.664200      5.00      5.00   332.159    90.000   180.000   -175.00     10.00      0.50
  244     35.00      0.00     0.308     119.867081      -1.793620       2.664200      5.00      5.00   322.503    90.000   180.000   -170.00     10.00      0.50
  245     34.00      0.00     0.523     119.865509      -1.748430       2.664200      5.00      5.00   343.859    90.000     0.000   -165.00     10.00      0.50
  246     33.00      0.00     1.506     119.863937      -1.703240       2.664200      5.00      5.00   341.867    90.000     0.000   -160.00     10.00      0.50
  247     32.00      0.00     2.195     119.862373      -1.658050       2.664200      5.00      5.00   345.324    90.000     0.000   -155.00     10.00      0.50
  248     31.00      0.00     2.352     119.860809      -1.612860       2.664200      5.00      5.00   350.015    90.000     0.000   -150.00     10.00      0.50
  249     31.00      0.00     2.229     119.859238      -1.567660       2.664200      5.00      5.00   355.223    90.000     0.000   -145.00     10.00      0.50
  250     30.00      0.00     2.047     119.857681      -1.522470       2.664200      5.00      5.00     3.286    90.000     0.000   -140.00     10.00      0.50
  251     28.00      0.00     2.105     119.856110      -1.477280       2.664200      5.00      5.00    10.494    90.000     0.000   -135.00     10.00      0.50
  252     27.00      0.00     2.077     119.854538      -1.432090       2.664200      5.00      5.00    13.197    90.000     0.000   -130.00     10.00      0.50
  253     26.00      0.00     1.832     119.852982      -1.386900       2.664200      5.00      5.00     3.948    90.000     0.000   -125.00     10.00      0.50
  254     25.00      0.00     2.029     119.851410      -1.341710       2.664200      5.00      5.00   349.583    90.000     0.000   -120.00     10.00      0.50
  255     25.00      0.00     2.400     119.849838      -1.296520       2.664200      5.00      5.00   344.958    90.000     0.000   -115.00     10.00      0.50
  256     23.00      0.00     2.100     119.848282      -1.251330       2.664200      5.00      5.00   348.462    90.000     0.000   -110.00     10.00      0.50
  257     21.00      0.00     1.256     119.846710      -1.206140       2.664200      5.00      5.00    10.135    90.000     0.000   -105.00     10.00      0.50
  258     21.00      0.00     2.066     119.845207      -1.160950       2.664200      5.00      5.00    38.436    90.000     0.000   -100.00     10.00      0.50
  259     21.00      0.00     3.031     119.843643      -1.115760       2.664200      5.00      5.00    41.531    90.000     0.000    -95.00     10.00      0.50
  260     18.00      0.00     2.845     119.842072      -1.070570       2.664200      5.00      5.00    35.245    90.000     0.000    -90.00     10.00      0.50
  261     18.00      1.00     2.652     119.840500      -1.025380       2.664200      5.00      5.00    20.875    90.000     0.000    -85.00     10.00      0.50
  262     17.00      2.00     3.497     119.838928      -0.980190       2.664200      5.00      5.00     8.902    90.000     0.000    -80.00     10.00      0.50
  263     17.00      5.00     4.967     119.837357      -0.934990       2.664200      5.00      5.00     5.745    90.000     0.000    -75.00     10.00      0.50
  264     15.00      6.00     6.052     119.835793      -0.889800       2.664200      5.00      5.00     4.578    90.000     0.000    -70.00     10.00      0.50
  265     14.00      6.00     6.231     119.834221      -0.844610       2.664200      5.00      5.00     3.440    90.000     0.000    -65.00     10.00      0.50
  266     15.00      5.00     5.536     119.832657      -0.799420       2.664200      5.00      5.00   359.362    90.000     0.000    -60.00     10.00      0.50
  267     12.00      4.00     4.286     119.831093      -0.754230       2.664200      5.00      5.00   352.567    90.000     0.000    -55.00     10.00      0.50
  268     11.00      2.00     3.211     119.829521      -0.709040       2.664200      5.00      5.00   344.384    90.000     0.000    -50.00     10.00      0.50
  269     10.00      0.00     2.156     119.827950      -0.663850       2.664200      5.00      5.00   342.979    90.000     0.000    -45.00     10.00      0.50
  270      8.00      0.00     1.188     119.826378      -0.618660       2.664200      5.00      5.00     9.869    90.000     0.000    -40.00     10.00      0.50
  271      8.00      0.00     1.798     119.824806      -0.573470       2.664200      5.00      5.00    32.640    90.000     0.000    -35.00     10.00      0.50
  272      9.00      0.00     2.345     119.823242      -0.528280       2.664200      5.00      5.00    33.056    90.000     0.000    -30.00     10.00      0.50
  273      9.00      0.00     2.950     119.821671      -0.483090       2.664200      5.00      5.00    31.088    90.000     0.000    -25.00     10.00      0.50
  274      8.00      0.00     3.676     119.820099      -0.437900       2.664200      5.00      5.00    28.263    90.000     0.000    -20.00     10.00      0.50
  275      7.00      0.00     3.957     119.818527      -0.392700       2.664200      5.00      5.00    22.701    90.000     0.000    -15.00     10.00      0.50
  276      7.00      4.00     4.511     119.816963      -0.347510       2.664200      5.00      5.00    18.789    90.000     0.000    -10.00     10.00      0.50
  277      4.00      5.00     5.766     119.815399      -0.302320       2.664200      5.00      5.00    17.133    90.000     0.000     -5.00     10.00      0.50
  278      3.00      6.00     7.334     119.813828      -0.257130       2.664200      5.00      5.00    18.187    90.000     0.000      0.00     10.00      0.50
  279      3.00      7.00     8.474     119.812263      -0.211940       2.664200      5.00      5.00    19.463    90.000     0.000      5.00     10.00      0.50
  280      3.00      8.00     8.544     119.810692      -0.166750       2.664200      5.00      5.00    20.401    90.000     0.000     10.00     10.00      0.50
  281      4.00      6.00     7.767     119.809128      -0.121560       2.664200      5.00      5.00    21.490    90.000     0.000     15.00     10.00      0.50
  282      6.00      6.00     6.615     119.807564      -0.076370       2.664200      5.00      5.00    23.397    90.000     0.000     20.00     10.00      0.50
  283      6.00      5.00     5.449     119.806000      -0.031180       2.664200      5.00      5.00    27.147    90.000     0.000     25.00     10.00      0.50
  284      7.00      4.00     3.713     119.804428       0.014020       2.664200      5.00      5.00    29.439    90.000     0.000     30.00     10.00      0.50
  285      7.00      0.00     1.552     119.802856       0.059210       2.664200      5.00      5.00    24.381    90.000     0.000     35.00     10.00      0.50
  286      9.00      0.00     0.709     119.801300       0.104400       2.664200      5.00      5.00   344.789    90.000     0.000     40.00     10.00      0.50
  287     10.00      0.00     0.855     119.799728       0.149590       2.664200      5.00      5.00   327.875    90.000     0.000     45.00     10.00      0.50
  288     10.00      0.00     0.381     119.798172       0.194780       2.664200      5.00      5.00   314.902    90.000     0.000     50.00     10.00      0.50
