   No     Tinit     Trise        D0           lonR           latR             dR         L         W    strike       dip      rake         x         y
  215     13.00     13.00     3.850     119.853401      -0.934430       7.332100      5.00      5.00   345.048    64.821   -27.098    -75.00      5.00      0.50
  216     12.00     13.00     3.872     119.851837      -0.889240       7.332100      5.00      5.00   344.581    63.621   -25.827    -70.00      5.00      0.50
  217     12.00     12.00     3.701     119.850273      -0.844050       7.332100      5.00      5.00   344.343    64.766   -24.620    -65.00      5.00      0.50
  218     11.00     11.00     3.485     119.848701      -0.798860       7.332100      5.00      5.00   343.603    65.205   -22.753    -60.00      5.00      0.50
  219     10.00     10.00     3.304     119.847137      -0.753670       7.332100      5.00      5.00   342.651    64.827   -19.212    -55.00      5.00      0.50
  220      9.00      7.00     3.183     119.845612      -0.708470       7.332100      5.00      5.00   342.131    66.918   -13.822    -50.00      5.00      0.50
  221      8.00      7.00     3.124     119.844040      -0.663280       7.332100      5.00      5.00   341.198    70.714    -8.929    -45.00      5.00      0.50
  222      8.00      9.00     3.034     119.842468      -0.618090       7.332100      5.00      5.00   341.290    78.730     1.433    -40.00      5.00      0.50
  223      7.00     10.00     2.960     119.840897      -0.572900       7.332100      5.00      5.00   341.355    85.706    10.460    -35.00      5.00      0.50
  224      6.00      7.00     2.895     119.839333      -0.527710       7.332100      5.00      5.00   343.421    85.215    12.196    -30.00      5.00      0.50
  225      5.00      6.00     2.901     119.837761      -0.482520       7.332100      5.00      5.00   347.050    79.716     8.731    -25.00      5.00      0.50
  226      4.00      7.00     3.000     119.836189      -0.437330       7.332100      5.00      5.00   350.842    73.125     4.785    -20.00      5.00      0.50
  227      3.00      8.00     3.251     119.834618      -0.392140       7.332100      5.00      5.00   353.349    66.762     0.183    -15.00      5.00      0.50
  228      3.00      9.00     3.564     119.833054      -0.346950       7.332100      5.00      5.00   353.769    64.393    -3.436    -10.00      5.00      0.50
  229      2.00     10.00     3.814     119.831482      -0.301760       7.332100      5.00      5.00   353.601    64.020    -6.141     -5.00      5.00      0.50
  230      2.00     10.00     3.847     119.829910      -0.256570       7.332100      5.00      5.00   354.271    65.724    -6.354      0.00      5.00      0.50
  231      2.00     10.00     3.730     119.828346      -0.211370       7.332100      5.00      5.00   354.472    64.985    -6.019      5.00      5.00      0.50
  232      3.00      9.00     3.345     119.826782      -0.166180       7.332100      5.00      5.00   354.689    64.990    -4.008     10.00      5.00      0.50
  233      3.00      8.00     2.909     119.825218      -0.120990       7.332100      5.00      5.00   352.059    61.579    -3.872     15.00      5.00      0.50
  234      4.00      6.00     2.428     119.823647      -0.075800       7.332100      5.00      5.00   348.259    63.030    -2.322     20.00      5.00      0.50
  235      5.00      2.00     2.114     119.822083      -0.030610       7.332100      5.00      5.00   343.168    64.951    -0.578     25.00      5.00      0.50
  236      6.00      0.00     1.879     119.820518       0.014580       7.332100      5.00      5.00   337.316    74.153     4.403     30.00      5.00      0.50
  237      6.00      0.00     1.746     119.818947       0.059770       7.332100      5.00      5.00   331.679    85.692    12.518     35.00      5.00      0.50
  238      7.00      0.00     1.520     119.817390       0.104960       7.332100      5.00      5.00   329.243    87.700    14.945     40.00      5.00      0.50
  239      8.00      0.00     1.138     119.815819       0.150150       7.332100      5.00      5.00   329.459    85.021    11.801     45.00      5.00      0.50
  240      9.00      0.00     0.598     119.814247       0.195340       7.332100      5.00      5.00   330.164    79.965     8.403     50.00      5.00      0.50
  241     32.00      0.00     0.571     119.871780      -1.929190       2.664200      5.00      5.00   152.201    53.743   -26.380   -185.00     10.00      0.50
  242     31.00      0.00     1.021     119.870209      -1.884000       2.664200      5.00      5.00   160.638    80.775     5.659   -180.00     10.00      0.50
  243     30.00      0.00     1.373     119.868637      -1.838810       2.664200      5.00      5.00   163.310    86.677    13.232   -175.00     10.00      0.50
  244     30.00      0.00     1.589     119.867081      -1.793620       2.664200      5.00      5.00   167.214    86.712    12.184   -170.00     10.00      0.50
  245     29.00      0.00     1.717     119.865509      -1.748430       2.664200      5.00      5.00   171.255    87.869     7.940   -165.00     10.00      0.50
  246     28.00      1.00     1.788     119.863937      -1.703240       2.664200      5.00      5.00   354.689    85.008    -1.794   -160.00     10.00      0.50
  247     28.00      0.00     1.823     119.862373      -1.658050       2.664200      5.00      5.00   358.380    73.680     6.792   -155.00     10.00      0.50
  248     27.00      0.00     1.821     119.860809      -1.612860       2.664200      5.00      5.00     2.263    63.551    14.221   -150.00     10.00      0.50
  249     26.00      0.00     1.772     119.859238      -1.567660       2.664200      5.00      5.00     6.542    55.824    21.943   -145.00     10.00      0.50
  250     25.00      0.00     1.670     119.857681      -1.522470       2.664200      5.00      5.00    10.564    52.145    28.207   -140.00     10.00      0.50
  251     24.00      0.00     1.523     119.856110      -1.477280       2.664200      5.00      5.00    12.163    53.086    32.288   -135.00     10.00      0.50
  252     23.00      0.00     1.336     119.854538      -1.432090       2.664200      5.00      5.00     7.690    60.095    36.409   -130.00     10.00      0.50
  253     22.00      0.00     1.184     119.852982      -1.386900       2.664200      5.00      5.00   355.213    74.496    45.311   -125.00     10.00      0.50
  254     22.00      0.00     1.133     119.851410      -1.341710       2.664200      5.00      5.00   346.027    85.837    43.223   -120.00     10.00      0.50
  255     20.00      2.00     1.225     119.849838      -1.296520       2.664200      5.00      5.00   160.470    82.028   -31.339   -115.00     10.00      0.50
  256     19.00      3.00     1.388     119.848282      -1.251330       2.664200      5.00      5.00   161.753    78.826   -20.864   -110.00     10.00      0.50
  257     19.00      3.00     1.665     119.846710      -1.206140       2.664200      5.00      5.00   165.840    81.994    -9.437   -105.00     10.00      0.50
  258     18.00      4.00     2.056     119.845207      -1.160950       2.664200      5.00      5.00   168.621    89.941     3.620   -100.00     10.00      0.50
  259     17.00      9.00     2.530     119.843643      -1.115760       2.664200      5.00      5.00   348.472    80.209   -15.066    -95.00     10.00      0.50
  260     16.00     11.00     3.056     119.842072      -1.070570       2.664200      5.00      5.00   347.317    72.745   -22.066    -90.00     10.00      0.50
  261     15.00     13.00     3.559     119.840500      -1.025380       2.664200      5.00      5.00   345.840    67.433   -25.820    -85.00     10.00      0.50
  262     14.00     13.00     3.883     119.838928      -0.980190       2.664200      5.00      5.00   344.895    65.237   -27.482    -80.00     10.00      0.50
  263     13.00     12.00     4.042     119.837357      -0.934990       2.664200      5.00      5.00   344.509    64.217   -27.741    -75.00     10.00      0.50
  264     13.00     13.00     4.048     119.835793      -0.889800       2.664200      5.00      5.00   343.986    63.474   -26.928    -70.00     10.00      0.50
  265     12.00     12.00     3.896     119.834221      -0.844610       2.664200      5.00      5.00   343.528    63.675   -25.423    -65.00     10.00      0.50
  266     11.00     11.00     3.686     119.832657      -0.799420       2.664200      5.00      5.00   342.747    63.788   -23.372    -60.00     10.00      0.50
  267     10.00     11.00     3.503     119.831093      -0.754230       2.664200      5.00      5.00   341.915    63.705   -19.993    -55.00     10.00      0.50
  268      9.00      8.00     3.374     119.829521      -0.709040       2.664200      5.00      5.00   341.253    65.161   -15.593    -50.00     10.00      0.50
  269      8.00     10.00     3.292     119.827950      -0.663850       2.664200      5.00      5.00   340.870    69.153    -9.862    -45.00     10.00      0.50
  270      8.00     11.00     3.217     119.826378      -0.618660       2.664200      5.00      5.00   341.092    76.172    -1.189    -40.00     10.00      0.50
  271      7.00     11.00     3.123     119.824806      -0.573470       2.664200      5.00      5.00   341.194    85.492     9.222    -35.00     10.00      0.50
  272      6.00      9.00     3.051     119.823242      -0.528280       2.664200      5.00      5.00   342.943    86.466    12.181    -30.00     10.00      0.50
  273      5.00      7.00     3.021     119.821671      -0.483090       2.664200      5.00      5.00   346.670    80.208     8.350    -25.00     10.00      0.50
  274      5.00      8.00     3.121     119.820099      -0.437900       2.664200      5.00      5.00   350.400    72.895     3.259    -20.00     10.00      0.50
  275      4.00      9.00     3.384     119.818527      -0.392700       2.664200      5.00      5.00   352.608    67.170    -1.459    -15.00     10.00      0.50
  276      3.00     10.00     3.680     119.816963      -0.347510       2.664200      5.00      5.00   353.339    64.817    -4.728    -10.00     10.00      0.50
  277      3.00     11.00     3.901     119.815399      -0.302320       2.664200      5.00      5.00   353.521    64.698    -6.753     -5.00     10.00      0.50
  278      2.00     11.00     3.928     119.813828      -0.257130       2.664200      5.00      5.00   354.121    65.656    -6.803      0.00     10.00      0.50
  279      3.00     11.00     3.770     119.812263      -0.211940       2.664200      5.00      5.00   354.412    65.728    -6.098      5.00     10.00      0.50
  280      3.00     10.00     3.409     119.810692      -0.166750       2.664200      5.00      5.00   353.863    64.823    -5.134     10.00     10.00      0.50
  281      3.00      8.00     2.977     119.809128      -0.121560       2.664200      5.00      5.00   351.290    62.367    -5.053     15.00     10.00      0.50
  282      4.00      7.00     2.509     119.807564      -0.076370       2.664200      5.00      5.00   347.421    61.990    -3.779     20.00     10.00      0.50
  283      5.00      5.00     2.194     119.806000      -0.031180       2.664200      5.00      5.00   342.298    63.412    -2.059     25.00     10.00      0.50
  284      6.00      0.00     1.972     119.804428       0.014020       2.664200      5.00      5.00   337.228    70.140     1.727     30.00     10.00      0.50
  285      7.00      0.00     1.794     119.802856       0.059210       2.664200      5.00      5.00   332.676    80.280     8.698     35.00     10.00      0.50
  286      7.00      0.00     1.558     119.801300       0.104400       2.664200      5.00      5.00   330.060    84.690    11.814     40.00     10.00      0.50
  287      8.00      0.00     1.174     119.799728       0.149590       2.664200      5.00      5.00   329.415    84.760    11.527     45.00     10.00      0.50
  288      9.00      0.00     0.631     119.798172       0.194780       2.664200      5.00      5.00   329.541    83.059     9.661     50.00     10.00      0.50
